,X,Y,com_insee,com_nom,Type,geometry,0
296,2.0635135,48.8050267997407,78545,Saint-Cyr-l'École,recycling,POINT (2.0635135 48.8050267997407),8994
296,2.0635135,48.8050267997407,78545,Saint-Cyr-l'École,recycling,POINT (2.0635135 48.8050267997407),9119
296,2.0635135,48.8050267997407,78545,Saint-Cyr-l'École,recycling,POINT (2.0635135 48.8050267997407),9120
297,2.2346724,48.8146997997383,92048,Meudon,recycling,POINT (2.2346724 48.8146997997383),11260
297,2.2346724,48.8146997997383,92048,Meudon,recycling,POINT (2.2346724 48.8146997997383),11261
297,2.2346724,48.8146997997383,92048,Meudon,recycling,POINT (2.2346724 48.8146997997383),11386
297,2.2346724,48.8146997997383,92048,Meudon,recycling,POINT (2.2346724 48.8146997997383),11387
297,2.2346724,48.8146997997383,92048,Meudon,recycling,POINT (2.2346724 48.8146997997383),11512
297,2.2346724,48.8146997997383,92048,Meudon,recycling,POINT (2.2346724 48.8146997997383),11513
298,2.6932945,48.9674439997004,77292,Messy,recycling,POINT (2.6932945 48.9674439997004),17669
298,2.6932945,48.9674439997004,77292,Messy,recycling,POINT (2.6932945 48.9674439997004),17670
298,2.6932945,48.9674439997004,77292,Messy,recycling,POINT (2.6932945 48.9674439997004),17795
298,2.6932945,48.9674439997004,77292,Messy,recycling,POINT (2.6932945 48.9674439997004),17796
298,2.6932945,48.9674439997004,77292,Messy,recycling,POINT (2.6932945 48.9674439997004),17921
298,2.6932945,48.9674439997004,77292,Messy,recycling,POINT (2.6932945 48.9674439997004),17922
299,2.2393696,48.8188746997373,92048,Meudon,recycling,POINT (2.2393696 48.8188746997373),11386
299,2.2393696,48.8188746997373,92048,Meudon,recycling,POINT (2.2393696 48.8188746997373),11512
299,2.2393696,48.8188746997373,92048,Meudon,recycling,POINT (2.2393696 48.8188746997373),11638
300,3.2431681,48.7049032997655,77032,Beton-Bazoches,recycling,POINT (3.2431681 48.7049032997655),25385
300,3.2431681,48.7049032997655,77032,Beton-Bazoches,recycling,POINT (3.2431681 48.7049032997655),25510
300,3.2431681,48.7049032997655,77032,Beton-Bazoches,recycling,POINT (3.2431681 48.7049032997655),25511
300,3.2431681,48.7049032997655,77032,Beton-Bazoches,recycling,POINT (3.2431681 48.7049032997655),25636
300,3.2431681,48.7049032997655,77032,Beton-Bazoches,recycling,POINT (3.2431681 48.7049032997655),25637
301,3.2216621,48.6821524997712,77036,Boisdon,recycling,POINT (3.2216621 48.6821524997712),25135
301,3.2216621,48.6821524997712,77036,Boisdon,recycling,POINT (3.2216621 48.6821524997712),25136
301,3.2216621,48.6821524997712,77036,Boisdon,recycling,POINT (3.2216621 48.6821524997712),25261
301,3.2216621,48.6821524997712,77036,Boisdon,recycling,POINT (3.2216621 48.6821524997712),25262
301,3.2216621,48.6821524997712,77036,Boisdon,recycling,POINT (3.2216621 48.6821524997712),25387
302,2.2549081,48.9968987996931,95219,Ermont,recycling,POINT (2.2549081 48.9968987996931),11492
302,2.2549081,48.9968987996931,95219,Ermont,recycling,POINT (2.2549081 48.9968987996931),11618
302,2.2549081,48.9968987996931,95219,Ermont,recycling,POINT (2.2549081 48.9968987996931),11619
302,2.2549081,48.9968987996931,95219,Ermont,recycling,POINT (2.2549081 48.9968987996931),11744
302,2.2549081,48.9968987996931,95219,Ermont,recycling,POINT (2.2549081 48.9968987996931),11745
303,2.1371833,48.7960596997429,78646,Versailles,recycling,POINT (2.1371833 48.7960596997429),9876
303,2.1371833,48.7960596997429,78646,Versailles,recycling,POINT (2.1371833 48.7960596997429),9877
303,2.1371833,48.7960596997429,78646,Versailles,recycling,POINT (2.1371833 48.7960596997429),10002
303,2.1371833,48.7960596997429,78646,Versailles,recycling,POINT (2.1371833 48.7960596997429),10003
303,2.1371833,48.7960596997429,78646,Versailles,recycling,POINT (2.1371833 48.7960596997429),10128
303,2.1371833,48.7960596997429,78646,Versailles,recycling,POINT (2.1371833 48.7960596997429),10129
304,2.3744767,48.8908796997194,75056,Paris,recycling,POINT (2.3744767 48.8908796997194),13268
304,2.3744767,48.8908796997194,75056,Paris,recycling,POINT (2.3744767 48.8908796997194),13394
304,2.3744767,48.8908796997194,75056,Paris,recycling,POINT (2.3744767 48.8908796997194),13520
305,2.3734196,48.8910820997193,75056,Paris,recycling,POINT (2.3734196 48.8910820997193),13142
305,2.3734196,48.8910820997193,75056,Paris,recycling,POINT (2.3734196 48.8910820997193),13268
305,2.3734196,48.8910820997193,75056,Paris,recycling,POINT (2.3734196 48.8910820997193),13394
306,2.2380622,48.831793799734,92012,Boulogne-Billancourt,recycling,POINT (2.2380622 48.831793799734),11384
306,2.2380622,48.831793799734,92012,Boulogne-Billancourt,recycling,POINT (2.2380622 48.831793799734),11385
306,2.2380622,48.831793799734,92012,Boulogne-Billancourt,recycling,POINT (2.2380622 48.831793799734),11510
306,2.2380622,48.831793799734,92012,Boulogne-Billancourt,recycling,POINT (2.2380622 48.831793799734),11511
307,2.4402127,48.8660961997255,93048,Montreuil,recycling,POINT (2.4402127 48.8660961997255),14152
307,2.4402127,48.8660961997255,93048,Montreuil,recycling,POINT (2.4402127 48.8660961997255),14153
307,2.4402127,48.8660961997255,93048,Montreuil,recycling,POINT (2.4402127 48.8660961997255),14278
307,2.4402127,48.8660961997255,93048,Montreuil,recycling,POINT (2.4402127 48.8660961997255),14279
307,2.4402127,48.8660961997255,93048,Montreuil,recycling,POINT (2.4402127 48.8660961997255),14405
308,2.2374496,48.8298954997345,92012,Boulogne-Billancourt,recycling,POINT (2.2374496 48.8298954997345),11259
308,2.2374496,48.8298954997345,92012,Boulogne-Billancourt,recycling,POINT (2.2374496 48.8298954997345),11384
308,2.2374496,48.8298954997345,92012,Boulogne-Billancourt,recycling,POINT (2.2374496 48.8298954997345),11385
308,2.2374496,48.8298954997345,92012,Boulogne-Billancourt,recycling,POINT (2.2374496 48.8298954997345),11510
308,2.2374496,48.8298954997345,92012,Boulogne-Billancourt,recycling,POINT (2.2374496 48.8298954997345),11511
309,2.2388052,48.8301710997344,92012,Boulogne-Billancourt,recycling,POINT (2.2388052 48.8301710997344),11384
309,2.2388052,48.8301710997344,92012,Boulogne-Billancourt,recycling,POINT (2.2388052 48.8301710997344),11385
309,2.2388052,48.8301710997344,92012,Boulogne-Billancourt,recycling,POINT (2.2388052 48.8301710997344),11510
309,2.2388052,48.8301710997344,92012,Boulogne-Billancourt,recycling,POINT (2.2388052 48.8301710997344),11511
310,2.3502729,48.9341683997086,93066,Saint-Denis,recycling,POINT (2.3502729 48.9341683997086),12885
310,2.3502729,48.9341683997086,93066,Saint-Denis,recycling,POINT (2.3502729 48.9341683997086),13011
310,2.3502729,48.9341683997086,93066,Saint-Denis,recycling,POINT (2.3502729 48.9341683997086),13012
310,2.3502729,48.9341683997086,93066,Saint-Denis,recycling,POINT (2.3502729 48.9341683997086),13137
311,2.232382,48.8755500997232,92073,Suresnes,recycling,POINT (2.232382 48.8755500997232),11253
311,2.232382,48.8755500997232,92073,Suresnes,recycling,POINT (2.232382 48.8755500997232),11254
311,2.232382,48.8755500997232,92073,Suresnes,recycling,POINT (2.232382 48.8755500997232),11379
311,2.232382,48.8755500997232,92073,Suresnes,recycling,POINT (2.232382 48.8755500997232),11380
311,2.232382,48.8755500997232,92073,Suresnes,recycling,POINT (2.232382 48.8755500997232),11506
312,2.3513341,48.6728246997735,91589,Savigny-sur-Orge,recycling,POINT (2.3513341 48.6728246997735),12914
312,2.3513341,48.6728246997735,91589,Savigny-sur-Orge,recycling,POINT (2.3513341 48.6728246997735),12915
312,2.3513341,48.6728246997735,91589,Savigny-sur-Orge,recycling,POINT (2.3513341 48.6728246997735),13040
