,X,Y,name,com_insee,com_nom,Type,Type_détaillé,geometry,0
513,2.196478,48.8266583997353,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.196478 48.8266583997353),[10755 10756 10881 10882 11007]
514,2.1861518,48.8274848997351,Missing,92077,Ville-d'Avray,library,Dépôt à livres,POINT (2.1861518 48.8274848997351),[10629 10755 10756 10881]
515,2.0497567,48.9259412997107,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0497567 48.9259412997107),[8602 8728 8729 8854 8855]
516,2.1870688,48.811947099739,Missing,92022,Chaville,library,Dépôt à livres,POINT (2.1870688 48.811947099739),[10630 10631 10756 10757 10883]
517,2.3432974,48.936635899708,Boîte à livres,93066,Saint-Denis,library,Dépôt à livres,POINT (2.3432974 48.936635899708),[12759 12884 12885 13011]
518,2.2048123,48.8191458997372,Missing,92072,Sèvres,library,Dépôt à livres,POINT (2.2048123 48.8191458997372),[10882 11007 11008 11134]
519,2.3964955,48.8451181997307,Bibliothèque universitaire pluridisciplinaire de Sorbonne Nouvelle,75056,Paris,library,Bibliothèque,POINT (2.3964955 48.8451181997307),[13525 13651 13652 13777]
520,2.4686396,48.8292234997347,Missing,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.4686396 48.8292234997347),[14535 14660 14661 14787]
521,2.5096115,48.6394473997817,Missing,91617,Tigery,library,Bibliothèque,POINT (2.5096115 48.6394473997817),[15186 15312 15438]
522,2.0440057,48.9280946997102,Missing,78498,Poissy,library,Dépôt à livres,POINT (2.0440057 48.9280946997102),[8602 8727 8728 8854]
523,2.1657749,48.4364212998318,Missing,91223,Étampes,library,Dépôt à livres,POINT (2.1657749 48.4364212998318),[10295 10420 10421 10546 10547]
524,1.9193211,48.9136686997137,Missing,78010,Les Alluets-le-Roi,library,Bibliothèque,POINT (1.9193211 48.9136686997137),[6839 6840 6965 6966 7091 7092]
525,2.3012573,48.9177449997127,Médiathèque Robert-Doisneau,92036,Gennevilliers,library,Médiathèque,POINT (2.3012573 48.9177449997127),[12131 12257 12383]
526,1.9834721,48.8535505997286,Missing,78152,Chavenay,library,Dépôt à livres,POINT (1.9834721 48.8535505997286),[7728 7854 7855 7980]
527,2.1833079,48.6830042997709,Missing,91471,Orsay,library,Dépôt à livres,POINT (2.1833079 48.6830042997709),[10519 10645 10646 10771 10772]
528,2.0433226,49.0111031996896,l'Astrolabe,95323,Jouy-le-Moutier,library,Bibliothèque,POINT (2.0433226 49.0111031996896),[8592 8593 8718 8719 8845]
529,2.1520248,49.0223867996868,Bibliothèque Municipale de Pierrelaye,95488,Pierrelaye,library,Bibliothèque,POINT (2.1520248 49.0223867996868),[10103 10104 10229 10230 10355]
530,2.147542,48.9075590997153,Louis Aragon,78418,Montesson,library,Bibliothèque,POINT (2.147542 48.9075590997153),[ 9990 10116 10117 10242 10243]
531,2.2635478,48.7724778997488,Arbre à livres,92019,Châtenay-Malabry,library,Bibliothèque,POINT (2.2635478 48.7724778997488),[11643 11769 11770 11895 11896]
532,1.7727502,48.8587038997274,Bibliothèque,78681,Villiers-le-Mahieu,library,Bibliothèque,POINT (1.7727502 48.8587038997274),[4829 4830 4955 4956]
533,2.5241659,48.9481566997052,Marguerite-Yourcenar,93071,Sevran,library,Bibliothèque,POINT (2.5241659 48.9481566997052),[15278 15403 15404 15529 15530]
534,1.9088282,48.6124866997884,Missing,78164,Clairefontaine-en-Yvelines,library,Dépôt à livres,POINT (1.9088282 48.6124866997884),[6747 6872 6873 6999]
535,2.6411431,48.8409655997318,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6411431 48.8409655997318),[16927 16928 17053 17054 17179 17180]
536,2.6495759,48.836142599733,Missing,77258,Lognes,library,Dépôt à livres,POINT (2.6495759 48.836142599733),[17054 17180 17181 17306]
537,1.7648716,48.8100169997394,Missing,78513,La Queue-les-Yvelines,library,Dépôt à livres,POINT (1.7648716 48.8100169997394),[4709 4835 4961]
538,2.6562399,48.8380059997325,Missing,77468,Torcy,library,Dépôt à livres,POINT (2.6562399 48.8380059997325),[17180 17305 17306 17432]
539,2.2845688,48.7557280997529,Missing,92002,Antony,library,Dépôt à livres,POINT (2.2845688 48.7557280997529),[12023 12149 12275]
540,2.0724918,48.6507145997789,Boîte à Livres,91338,Limours,library,Dépôt à livres,POINT (2.0724918 48.6507145997789),[9010 9011 9136 9137 9262 9263]
541,2.3685023,48.916517599713,Médiathèque Paul Eluard,93001,Aubervilliers,library,Médiathèque,POINT (2.3685023 48.916517599713),[13139 13265 13266 13391]
542,2.3878244,48.9029868997164,Médiathèque André Breton,93001,Aubervilliers,library,Médiathèque,POINT (2.3878244 48.9029868997164),[13392 13393 13518 13519 13644 13645]
543,2.1464983,48.9059808997156,Missing,78418,Montesson,library,Dépôt à livres,POINT (2.1464983 48.9059808997156),[ 9990 10116 10117 10242 10243]
544,2.7011657,48.4061200998393,Missing,77186,Fontainebleau,library,Dépôt à livres,POINT (2.7011657 48.4061200998393),[17858 17983 17984 18110]
545,2.6958449,48.4097121998384,CDI du lycèe François-Ier,77186,Fontainebleau,library,Bibliothèque,POINT (2.6958449 48.4097121998384),[17732 17857 17858 17983 17984]
546,2.1159759,48.6882730997696,Missing,91272,Gif-sur-Yvette,library,Dépôt à livres,POINT (2.1159759 48.6882730997696),[9636 9637 9762 9763 9888 9889]
547,2.3143831,48.7785315997473,Ludothèque,92014,Bourg-la-Reine,library,Bibliothèque,POINT (2.3143831 48.7785315997473),[12398 12399 12524 12525 12650 12651]
548,2.493794,48.8384013997324,Boîte à livres,94052,Nogent-sur-Marne,library,Dépôt à livres,POINT (2.493794 48.8384013997324),[14912 15037 15038 15164]
549,2.2673414,48.9007764997169,Missing,92026,Courbevoie,library,Dépôt à livres,POINT (2.2673414 48.9007764997169),[11754 11755 11880 11881 12007]
550,2.1406107,48.674671099773,Boîte à Livres,91275,Gometz-le-Châtel,library,Dépôt à livres,POINT (2.1406107 48.674671099773),[10016 10142 10143 10268]
551,2.3699283,48.9267443997105,Ludothèque Les Enfants du Jeu,93066,Saint-Denis,library,Bibliothèque,POINT (2.3699283 48.9267443997105),[13138 13264 13390]
552,2.3373594,48.8572707997277,Bibliothèque Mazarine,75056,Paris,library,Bibliothèque,POINT (2.3373594 48.8572707997277),[12642 12767 12768 12893 12894]
553,2.1427488,48.9984756996927,Missing,95306,Herblay-sur-Seine,library,Dépôt à livres,POINT (2.1427488 48.9984756996927),[ 9980 10106 10107 10232]
554,2.2710826,48.981135599697,Boite à livres,95219,Ermont,library,Dépôt à livres,POINT (2.2710826 48.981135599697),[11746 11871 11872 11998]
555,2.1245436,48.5541378998028,Missing,91540,Saint-Chéron,library,Dépôt à livres,POINT (2.1245436 48.5541378998028),[ 9777  9778  9903  9904 10029 10030]
556,2.1530373,48.8978826997176,Médiathèque de Chatou,78146,Chatou,library,Médiathèque,POINT (2.1530373 48.8978826997176),[10117 10118 10243 10244 10369]
557,2.2216176,49.025513499686,Missing,95607,Taverny,library,Dépôt à livres,POINT (2.2216176 49.025513499686),[11111 11237 11363]
558,2.3271867,48.7303381997592,Missing,91689,Wissous,library,Dépôt à livres,POINT (2.3271867 48.7303381997592),[12530 12655 12656 12781 12782]
559,2.4093077,48.8030246997412,Missing,94081,Vitry-sur-Seine,library,Dépôt à livres,POINT (2.4093077 48.8030246997412),[13656 13781 13782 13907 13908]
560,2.2622173,48.7265342997601,Missing,91377,Massy,library,Dépôt à livres,POINT (2.2622173 48.7265342997601),[11648 11774 11775 11900 11901]
561,2.1919319,48.9776393996979,Boite à livres,95176,Cormeilles-en-Parisis,library,Dépôt à livres,POINT (2.1919319 48.9776393996979),[10612 10738 10739 10864 10865]
562,2.2065374,48.9740675996987,Boite à livres,95176,Cormeilles-en-Parisis,library,Dépôt à livres,POINT (2.2065374 48.9740675996987),[10864 10865 10990 10991 11117]
563,2.1909864,48.9646127997011,Boite à livres,95176,Cormeilles-en-Parisis,library,Dépôt à livres,POINT (2.1909864 48.9646127997011),[10614 10739 10740 10865 10866]
564,2.1913732,48.9668668997005,Boite à livres,95176,Cormeilles-en-Parisis,library,Dépôt à livres,POINT (2.1913732 48.9668668997005),[10613 10614 10739 10740 10865 10866]
565,2.2080069,48.9662185997007,Boite à livres,95176,Cormeilles-en-Parisis,library,Dépôt à livres,POINT (2.2080069 48.9662185997007),[10865 10866 10991 10992 11117 11118]
566,2.6278829,48.8546381997284,Missing,77337,Noisiel,library,Dépôt à livres,POINT (2.6278829 48.8546381997284),[16800 16926 16927 17052]
567,2.1994008,48.9750402996985,Boite à livres,95176,Cormeilles-en-Parisis,library,Dépôt à livres,POINT (2.1994008 48.9750402996985),[10738 10739 10864 10865 10990 10991]
568,2.4525998,49.053846799679,Bibliothèque municipale,95241,Fontenay-en-Parisis,library,Bibliothèque,POINT (2.4525998 49.053846799679),[14258 14383 14384 14509 14510]
569,2.5993117,48.8050885997407,Missing,77373,Pontault-Combault,library,Dépôt à livres,POINT (2.5993117 48.8050885997407),[16427 16428 16553 16554]
570,2.3368867,48.8785726997224,Missing,75056,Paris,library,Dépôt à livres,POINT (2.3368867 48.8785726997224),[12639 12765 12766 12891 12892]
571,1.9666485,48.6426748997809,Missing,78125,La Celle-les-Bordes,library,Dépôt à livres,POINT (1.9666485 48.6426748997809),[7500 7625 7626 7751 7752]
572,2.6521659,48.8497196997296,Missing,77468,Torcy,library,Dépôt à livres,POINT (2.6521659 48.8497196997296),[17178 17179 17304 17305]
573,2.1703518,48.6800266997717,Missing,91692,Les Ulis,library,Dépôt à livres,POINT (2.1703518 48.6800266997717),[10393 10394 10519 10520 10645 10646]
574,2.4841882,48.8001087997419,Missing,94068,Saint-Maur-des-Fossés,library,Dépôt à livres,POINT (2.4841882 48.8001087997419),[14790 14916 14917 15042]
575,2.4786394,48.8016744997415,Missing,94068,Saint-Maur-des-Fossés,library,Dépôt à livres,POINT (2.4786394 48.8016744997415),[14664 14789 14790 14916]
